,created_at,id,id_str,tweet,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
355,11/14/2022 19:16,1.59213e+18,1.59213e+18,jatuh istri anies berita g auto kalah rating goreng buzzerrp,False,105,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592038235227983872,1.59204e+18,x1068371293290946560,1.06837e+18,BosPurwa,,False,0,0,False,False,,in,,,"@BosPurwa Ini kalo yg jatuh istrinya Anies, pemberitaan G20 udah auto kalah rating sama gorengan buzzerRp",,,,,,,,,,,,,,
356,11/14/2022 19:16,1.59213e+18,1.59213e+18,perdana menteri australia bal hadir ktt g november,False,105,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,0,1,False,False,False,in,,,"Perdana Menteri Australia Tiba di Bali untuk Menghadiri KTT G20, 14 November 2022
https://t.co/pdEkHnIRVg",,,,,,,,,,,,,,
357,11/14/2022 19:15,1.59213e+18,1.59213e+18,stand up comedy promosi presidensi g,False,59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,True,0,0,False,False,False,in,x1590610339200372736,1.59061e+18,Menggunakan Stand Up Comedy untuk promosikan Presidensi G20 https://t.co/238WMje2g0,,,,,,,,,,,,,,
358,11/14/2022 19:15,1.59213e+18,1.59213e+18,jelang agenda utama g november pertamina patra niaga subholding commercial trading pt pertamina persero siap rangka layan pasok energi bal jalan aman,False,274,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,False,1,3,False,False,False,in,,,"Jelang agenda utama G20 pada 15-16 November mendatang, Pertamina Patra Niaga, Subholding Commercial &amp; Trading PT Pertamina (Persero) terus melakukan persiapan dalam rangka memastikan layanan dan pasokan energi di Bali berjalan aman.

#tvOne #tvOneNews #CariBeritaditvOne https://t.co/f9Rzx0cMdx",,,,,,,,,,,,,,
359,11/14/2022 19:15,1.59213e+18,1.59213e+18,bssn jaga aman siber gelar kkt g,False,69,"<a href=""https://www.medcom.id"" rel=""nofollow"">medcom_API</a>",,,,,,,False,0,0,False,False,False,in,,,BSSN Ikut Jaga Keamanan Siber Gelaran KKT G20 https://t.co/XFJVwb6F2s,,,,,,,,,,,,,,
360,11/14/2022 19:15,1.59213e+18,1.59213e+18,g temu receh temu resmi g,False,104,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591446551641354240,1.59145e+18,x110312278,110312278.0,aniesbaswedan,,False,0,9,False,False,False,in,,,@aniesbaswedan @BloombergNEF @b20 @Indonesia_G20 @DKIJakarta Pertemuan recehan dari pertemuan resmi G 20 https://t.co/6wY87obZ1F,,,,,,,,,,,,,,
361,11/14/2022 19:15,1.59213e+18,1.59213e+18,gak bri efektif dongkrak inklusi uang indonesia loh konsep hybrid bank,False,133,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,4,11,False,False,False,in,,,"Tau gak, BRI efektif mendongkrak inklusi keuangan di Indonesia loh  melalui konsep Hybrid Bank #BRIDukungG20

https://t.co/3hVcfvBCIS",,,,,,,,,,,,,,
362,11/14/2022 19:15,1.59213e+18,1.59213e+18,sajak tebak deklarasi bal numpang heboh g,False,75,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592094600176742400,1.59209e+18,x379288910,379288910.0,pengarang_sajak,,False,0,1,False,False,,in,,,"@pengarang_sajak Tebakan saya buat deklarasi di Bali, numpang kehebohan G20",,,,,,,,,,,,,,
363,11/14/2022 19:15,1.59213e+18,1.59213e+18,hadir kotak misterius samping spklu area lokasi ktt g timbul tanda masyarakat spekulasi kotak mesin generator diesel,False,242,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,False,0,0,False,False,False,in,,,"Kehadiran kotak misterius di samping SPKLU area lokasi KTT G20 menimbulkan tanda tanya bagi sebagian masyarakat. Di antaranya ada yang berspekulasi bahwa kotak tersebut adalah mesin generator diesel.

#G20Indonesia
#G20Updates
#GotongRoyong20 https://t.co/hEnAHh2y6S",,,,,,,,,,,,,,
364,11/14/2022 19:15,1.59213e+18,1.59213e+18,doa presidensi gagal hasil komunike biar orang kerja tidak gede bacot,False,125,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,True,0,2,False,False,False,in,x1591990172790722560,1.59199e+18,"Saya doakan presidensi #G20 gagal menghasilkan komunike, biar orang seperti @prastow kita tau kerjanya nggak segede bacotnya. https://t.co/WdtzXOWIvD",,,,,,,,,,,,,,
365,11/14/2022 19:15,1.59213e+18,1.59213e+18,optimalisasi umkm transformasi bumn sebagaiagent of developmentmenjadi sorot dalamtalkshow securing strong and sustainable growth through msme segmentdalam acaratrade investment industry working group tiiwg road to g,False,253,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592129085203156992,1.59213e+18,x1351138269971550208,1.35114e+18,sesekalibolehla,,False,0,1,False,False,,in,,,Optimalisasi UMKM dan transformasi BUMN sebagai agent of development menjadi sorotan dalam Talkshow “Securing Strong and Sustainable Growth Through MSME Segment” dalam acara Trade Investment &amp; Industry Working Group (TIIWG) Road to G20 #BRIDukungG20,,,,,,,,,,,,,,
366,11/14/2022 19:15,1.59213e+18,1.59213e+18,moga ktt g lancar jaya,False,45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592090915157729280,1.59209e+18,x2318225622,2318225622.0,Iprahumas,,False,0,0,False,False,,in,,,@Iprahumas Semoga KTT G20 lancar jaya !! #G20,,,,,,,,,,,,,,
367,11/14/2022 19:15,1.59213e+18,1.59213e+18,kolaborasi presidensi g indonesia hasil komitmen dana pandemi masyarakat global sehat kuat,False,217,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,True,4,5,False,False,False,in,x1591748048639909888,1.59175e+18,"Kolaborasi @KemenkesRI dan @KemenkeuRI dalam presidensi G20 Indonesia menghasilkan komitmen berupa dana pandemi agar masyarakat global dapat #pulihbersama dan menjadi lebih sehat dan kuat.

#g20Indonesia
#pulihbersama https://t.co/byeYvwnHMu",,,,,,,,,,,,,,
368,11/14/2022 19:15,1.59213e+18,1.59213e+18,inklusi uang salah isu prioritas bahas sesi diskusi peran bumn luas uang inklusif trade investment industry working group tiiwg road to g soe international conference bal senin oktober,False,281,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592128805355020288,1.59213e+18,x1564121156151812096,1.56412e+18,myflowzy1,,False,0,0,False,False,,in,,,"Inklusi Keuangan menjadi salah satu isu prioritas yang dibahas dalam sesi diskusi “Peran BUMN dalam memperluas Keuangan Inklusif” pada Trade Investment &amp; Industry Working Group (TIIWG) Road to G20: SOE International Conference di Bali pada Senin, 17 Oktober 2022. #BRIDukungG20",,,,,,,,,,,,,,
369,11/14/2022 19:15,1.59213e+18,1.59213e+18,wisnu sarana promosi presidensi g,False,130,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1590610339200372736,1.59061e+18,x1014587792062476288,1.01459e+18,hyang_wisnu,,False,0,0,False,False,,in,,,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Semua sarana digunakan untuk mempromosikan Presidensi G20 👍
@kemkominfo @PlateJohnny",,,,,,,,,,,,,,
370,11/14/2022 19:15,1.59213e+18,1.59213e+18,g gak agenda perbokepan,False,48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592103584732413952,1.5921e+18,x887743587579944960,8.87744e+17,OposisiCerdas,,False,0,2,False,False,,in,,,"@OposisiCerdas Di G20,
GAK ADA AGENDA PERBOKEPAN",,,,,,,,,,,,,,
371,11/14/2022 19:15,1.59213e+18,1.59213e+18,ktt g bal tingkat yakin pulih ekonomi global,False,94,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,False,0,0,False,False,False,in,,,KTT G20 Bali bakal tingkatkan keyakinan untuk pemulihan ekonomi global https://t.co/EPbq7gvxiZ,,,,,,,,,,,,,,
373,11/14/2022 19:15,1.59213e+18,1.59213e+18,umkm tulang punggung ekonomi indonesia optimalisasi usaha bumn,False,177,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,False,3,10,False,False,False,in,,,"UMKM merupakan tulang punggung perekonomian Indonesia sehingga perlu terus dioptimalisasi oleh berbagai pihak, termasuk perusahaan BUMN.  
#BRIDukungG20

https://t.co/DSQyCyRO6i",,,,,,,,,,,,,,
374,11/14/2022 19:14,1.59213e+18,1.59213e+18,ngibull mbemz g dasar babi,False,109,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592128032021839872,1.59213e+18,x968501989200904192,9.68502e+17,Kang_Ngibull,,False,0,0,False,False,,in,,,@Kang_Ngibull @ferizandra @emma_mbemz @aniesbaswedan @BloombergNEF @b20 @Indonesia_G20 @DKIJakarta Dasar BABI,,,,,,,,,,,,,,
375,11/14/2022 19:14,1.59213e+18,1.59213e+18,datang presiden china xi jinping serta delegasi bal jelang acara puncak ktt g sambut antusias warga ratus ajar berita lengkap,False,232,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,False,0,0,False,False,False,in,,,"Kedatangan Presiden China Xi Jinping beserta delegasi di Bali jelang acara puncak KTT G20, disambut antusias oleh para warga setempat oleh ratusan pelajar. 

Berita selengkapnya: https://t.co/jaL1yN12OF

#G20Indonesia #PresidensiG20 https://t.co/ssWvfsrtGk",,,,,,,,,,,,,,
376,11/14/2022 19:14,1.59213e+18,1.59213e+18,g jangan lawan arus benar jujur tidak tukar bohong,False,139,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591785585135734784,1.59179e+18,x110312278,110312278.0,aniesbaswedan,,False,0,6,False,False,False,in,,,@aniesbaswedan @USAmbIndonesia @usembassyjkt @Indonesia_G20 Jangan melawan ARUS kebenaran.. KEJUJURAN TIDAK AKAN TERTUKAR DENGAN KEBOHONGAN https://t.co/D49F4hw9UF,,,,,,,,,,,,,,
377,11/14/2022 19:14,1.59213e+18,1.59213e+18,g ri tv jago banyak bicara gak kelas banyak bicara gak linear dg hasil kerja maaf,False,228,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592128210678218752,1.59213e+18,x131794855,131794855.0,rizalventura,,False,0,1,False,False,,in,,,"@rizalventura @Deslini2 @aniesbaswedan @USAmbIndonesia @usembassyjkt @Indonesia_G20 @NasDem @Menlu_RI @KSPgoid @FaldoMaldini @Metro_TV ada kok yg jago bacot tp gak berkelas
krn besar bacot, 
gak linear dg hasil kerja nya
sorry 🙏",,,,,,,,,,,,,,
378,11/14/2022 19:14,1.59213e+18,1.59213e+18,g komen iya bhs inggris jelek bagus tidak hina,False,167,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591455584137908224,1.59146e+18,x1483707367321911296,1.48371e+18,UdhaKayuno,,False,0,1,False,False,,in,,,@UdhaKayuno @aniesbaswedan @BloombergNEF @b20 @Indonesia_G20 @DKIJakarta Yg komen spt ini kamu ya kamu berarti bhs inggrisnya jelek. Krn kalau bagus tdk akan menghina.,,,,,,,,,,,,,,
379,11/14/2022 19:14,1.59213e+18,1.59213e+18,konsisten hadir infrastruktur digital lengkap telkomsel dukung agenda perintah indonesia digital transformation expo dte momen presidensi g indonesia,False,265,"<a href=""http://www.okezone.com"" rel=""nofollow"">OkezoneMobile</a>",,,,,,,False,0,0,False,False,False,in,,,"Konsisten Menghadirkan Infrastruktur Digital Terlengkap, Telkomsel Dukung Agenda Pemerintah Indonesia dalam Digital Transformation Expo: (DTE) di Momen Presidensi G20 Indonesia 2022 #LengkapCepatBeritanya #Techno #Tekno #BeritaTekno #Tekno . https://t.co/IVAigvxWZq",,,,,,,,,,,,,,
380,11/14/2022 19:14,1.59213e+18,1.59213e+18,mas ga hadir g sibuk iya citra melulu iya bang anies kang ridwan kamil ga undang,False,154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591654208180477952,1.59165e+18,x109762193,109762193.0,ganjarpranowo,,False,0,0,False,False,,in,,,"@ganjarpranowo Mas ga hadir di G20.?
Sibuk ya pencitraan Mulu ya..?!
Koq Bang Anies dan Kang Ridwan Kamil pd datang..?
Pd hal mereka sih ga diundang..!🤣🤣🤣",,,,,,,,,,,,,,
381,11/14/2022 19:14,1.59213e+18,1.59213e+18,elon musk perhati ngetwit materi acara g barusan iya,False,91,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,False,0,0,False,False,,in,,,"elon musk gua perhatiin ngetwit terus, kapan dia nyiapin materi buat acara G20 barusan ya..",,,,,,,,,,,,,,
382,11/14/2022 19:14,1.59213e+18,1.59213e+18,berita g tutup meyden oceh bang do,False,60,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,0,0,False,False,,in,,,"Berita G20, ketutup dengan kasus Meyden dan ocehan Bang Do 😂",,,,,,,,,,,,,,
383,11/14/2022 19:14,1.59213e+18,1.59213e+18,promosi presidensi g stand up comedy,False,50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,True,0,0,False,False,False,in,x1590610339200372736,1.59061e+18,Mempromosikan Presidensi G20 lewat Stand Up Comedy https://t.co/EBTFr5Y2gA,,,,,,,,,,,,,,
384,11/14/2022 19:14,1.59213e+18,1.59213e+18,g tolol bong,False,103,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592097498813763584,1.5921e+18,x1348067718,1348067718.0,NabeelaAdelia,,False,0,0,False,False,,in,,,@NabeelaAdelia @aniesbaswedan @USAmbIndonesia @usembassyjkt @Indonesia_G20 Tapi elu lebih tolol bong..😅,,,,,,,,,,,,,,
385,11/14/2022 19:14,1.59213e+18,1.59213e+18,presiden turki bal hadir ktt g november,False,94,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,0,0,False,False,False,in,,,"Presiden Turki Tiba di Bali untuk Menghadiri KTT G20, 14 November 2022
https://t.co/1ws0lodfVK",,,,,,,,,,,,,,
386,11/14/2022 19:14,1.59213e+18,1.59213e+18,prof jay sebut tidak usaha perban dunia tanding kerja bri daya umkm segmen mikro,False,195,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592128227426054144,1.59213e+18,x1386681454386503680,1.38668e+18,JadeKesuma,,False,0,0,False,False,False,in,,,"Prof. Jay menyebut tidak ada satu pun perusahaan perbankan di dunia yang mampu menandingi kinerja BRI dalam hal pemberdayaan UMKM, khususnya di segmen mikro.
#BRIDukungG20
https://t.co/BoRW0DyCkY",,,,,,,,,,,,,,
387,11/14/2022 19:13,1.59213e+18,1.59213e+18,fitz g darah campur turun alhamdulillah tidak peking,False,161,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592083277107851264,1.59208e+18,x1134390623581007872,1.13439e+18,Sergio_Fitz,,False,0,0,False,False,,in,,,@Sergio_Fitz @ALKaRZ_5 @aniesbaswedan @USAmbIndonesia @usembassyjkt @Indonesia_G20 Darah telah bercampur beberapa keturunan. Alhamdulillah tidak ada dari Peking.,,,,,,,,,,,,,,
388,11/14/2022 19:13,1.59213e+18,1.59213e+18,gak percaya undang gak bodoh iya mau undang anies pinter banget iya cari pas gitu pencintraan,False,235,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592072489848414208,1.59207e+18,x22126902,22126902.0,republikaonline,,False,0,15,False,False,False,in,,,"@republikaonline Aku GAK PERCAYA kalau dia @aniesbaswedan diundang, jelas mereka gak bodoh dong masa iya sih mau2nya undang Anies 😂🤣 https://t.co/a2hTkeDzt0 pinter bgt ya cari tempat dan waktunya kok bisa pas gitu, bapak pencintraan 😂🤣",,,,,,,,,,,,,,
389,11/14/2022 19:13,1.59213e+18,1.59213e+18,g undang henti bohong tuhan tegur,False,128,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591446551641354240,1.59145e+18,x110312278,110312278.0,aniesbaswedan,,False,0,0,False,False,,in,,,"@aniesbaswedan @BloombergNEF @b20 @Indonesia_G20 @DKIJakarta Diundang ?

Berhentilah berbohong, atau Tuhan menegur dgn caraNya ?",,,,,,,,,,,,,,
390,11/14/2022 19:13,1.59213e+18,1.59213e+18,alih isu g indonesia,False,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,True,0,0,False,False,False,in,x1592072268523634688,1.59207e+18,Pengalihan isu G20 Indonesia? https://t.co/2leA4BVkCz,,,,,,,,,,,,,,
391,11/14/2022 19:13,1.59213e+18,1.59213e+18,g elon musk mati lampu pas zoom listrik kepake mobil tesla rumah dibiarin mati lampu,False,124,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,False,0,2,False,False,,in,,,"di G20 elon musk mati lampu pas zoom, gue rasa listriknya kepake di mobil tesla semua makanya rumahnya dibiarin mati lampu 🤔",,,,,,,,,,,,,,
392,11/14/2022 19:13,1.59213e+18,1.59213e+18,maju g nat id jakarta juang vs fakta,False,181,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591455701477785600,1.59146e+18,x289718701,289718701.0,IND_MAJU,,False,3,26,False,False,False,in,,,@IND_MAJU @aniesbaswedan @BloombergNEF @b20 @Indonesia_G20 @DKIJakarta @ganjarpranowo @grace_nat @psi_id @PSI_Jakarta @PDI_Perjuangan @GunRomli @Dennysiregar7 Katanya vs faktanya 🤭😋 https://t.co/FgP1FyOy4N,,,,,,,,,,,,,,
394,11/14/2022 19:13,1.59213e+18,1.59213e+18,media center akses november jurnalis akreditasi oleh id badge media ktt g indonesia konten lengkap oleh,False,269,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,False,0,0,False,False,False,in,,,"Media center dapat diakses mulai 13 - 17 November 2022 oleh para jurnalis yang telah terakreditasi dan memperoleh ID badge media KTT G20 Indonesia.

#G20Indonesia
#G20Updates
#GotongRoyong20

Konten lengkap tentang #G20Updates bisa diperoleh di: https://t.co/veO2Kfgnp8 https://t.co/AHl3Gp9K2T",,,,,,,,,,,,,,
395,11/14/2022 19:13,1.59213e+18,1.59213e+18,capai selaras salah agenda prioritas presidensi g indonesia inklusi uang utama kait teknologi digital akses biaya umkm,False,195,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",x1592128513129484288,1.59213e+18,x714392774108254208,7.14393e+17,tinkeurbae,,False,0,0,False,False,,in,,,"Pencapaian ini selaras dengan salah satu agenda prioritas dalam Presidensi G20 di Indonesia, yakni inklusi keuangan utamanya terkait teknologi digital dan akses pembiayaan bagi UMKM #BRIDukungG20",,,,,,,,,,,,,,
396,11/14/2022 19:13,1.59213e+18,1.59213e+18,gak jaman soeharto acara apec indonesia segani dunia telah gak presiden segani jokowi bikin g indonesia,False,237,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1591994382332354560,1.59199e+18,x1048587030953844736,1.04859e+18,ChrisJ_2211,,False,0,1,False,False,,in,,,"@ChrisJ_2211 Gak 32 thn juga dong. Waktu jaman soeharto, pernah ada acara APEC dan Indonesia sempat di segani juga oleh dunia. Setelahnya itu gak ada presiden yg di segani lagi, sampe akhirnya jokowi sekarang bisa bikin G20 di Indonesia.",,,,,,,,,,,,,,
397,11/14/2022 19:13,1.59213e+18,1.59213e+18,stand up comedy promosi presidensi g,False,74,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,x177848697,177848697.0,kemkominfo,,True,0,0,False,False,False,in,x1590610339200372736,1.59061e+18,@kemkominfo menggunakan stand up comedy untuk mempromosikan Presidensi G20 https://t.co/1BCINGJQMU,,,,,,,,,,,,,,
398,11/14/2022 19:12,1.59213e+18,1.59213e+18,pimpin negara g bal pesawat unggul masingmasing negara intip yuk pesawat pimpin negara g,False,153,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,False,8,23,False,False,False,in,,,"Para pemimpin negara G20 sudah tiba di Bali dengan pesawat unggulan masing-masing negara. Intip yuk pesawat para pemimpin negara G20!

#KTTG20 #G20 #Bali https://t.co/MUsoG823Tt",,,,,,,,,,,,,,
399,11/14/2022 19:12,1.59213e+18,1.59213e+18,waras pa anis gub gagal sedang apa coba undang helat g isi salah acara internasional gagal junjung buzzerrp wara wiri mna mna rawa copras capres ga sklipun undang kelas internasional,False,280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592064735524302848,1.59206e+18,x2905814730,2905814730.0,abu_waras,,False,0,0,False,False,,in,,,@abu_waras Klo pa Anis Gub. Gagal ngapain coba di undang ke perhelatan G20 ngisi salah satu acara internasional ? Yg gagal itu junjungan nya buzzerRp dah wara Wiri ke mna mna (relawanya dah copras capres di sana sini) tapi ga sklipun ada yg undang kelas internasional.. #bedaKelas,,,,,,,,,,,,,,
400,11/14/2022 19:12,1.59213e+18,1.59213e+18,aman ktt g tni al siaga kapal perang,False,72,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,0,0,False,False,False,in,,,"Amankan KTT G20, TNI AL Siagakan 14 Kapal Perang
https://t.co/RFMPmhNi8T",,,,,,,,,,,,,,
401,11/14/2022 19:12,1.59213e+18,1.59213e+18,segmen umkm jay sorot peran pt bank rakyat indonesia persero tbk main utama daya umkm indonesia,False,176,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x1592127978426617856,1.59213e+18,x1386681454386503680,1.38668e+18,JadeKesuma,,False,0,0,False,False,False,in,,,"Pada segmen UMKM, Jay menyoroti peran PT Bank Rakyat Indonesia (Persero) Tbk sebagai pemain utama yang mampu memberdayakan UMKM Indonesia.
#BRIDukungG20
https://t.co/BoRW0DyCkY",,,,,,,,,,,,,,
402,11/14/2022 19:12,1.59213e+18,1.59213e+18,jakarta rajin sepatu sutra pasuruan sempat pamer hasil rajin ktt g indonesia bal,False,270,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,0,0,False,False,False,in,,,"Jakarta - Perajin sepatu sutra asal Pasuruan berkesempatan memamerkan hasil kerajinannya di KTT G20 Indonesia di Bali.
#smashnews #beritaterbaru #beritaterkini #beritaterupdate #kabarterbaru #kabarterkini #pengrajinsepatu #pasuruan #infopasuruan 
https://t.co/Q04grpsuBM https://t.co/57ogJT2aUQ",,,,,,,,,,,,,,
403,11/14/2022 19:12,1.59213e+18,1.59213e+18,jokowi temu presiden amerika serikat joe biden the apurva kempinski bal temu jokowi terima kasih hadir presiden biden ktt g indonesia,False,231,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,2,1,False,False,False,in,,,"Hari ini Pak Jokowi melakukan pertemuan dengan Presiden Amerika Serikat Joe Biden di The Apurva Kempinski Bali. Dalam pertemuan tersebut, Pak Jokowi menyampaikan terima kasih atas kehadiran Presiden Biden pada KTT G20 di Indonesia. https://t.co/ahs7PwInSL",,,,,,,,,,,,,,
404,11/14/2022 19:12,1.59213e+18,1.59213e+18,intip teknologi canggih korlantas pantau lancar jalur tamu vvip ktt g bal com,False,123,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,False,0,0,False,False,False,in,,,Intip Teknologi Canggih Korlantas Pantau Kelancaran Jalur Tamu VVIP KTT G20 Bali https://t.co/R4i1v6v8lm lewat @L86News.com,,,,,,,,,,,,,,
405,11/14/2022 19:12,1.59213e+18,1.59213e+18,kemudi latih kendara mobil listrik ktt g,False,93,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591604321325834240,1.5916e+18,300 pengemudi dilatih mengendarai Mobil listrik untuk KTT G20 https://t.co/ifxC5IBN39 #KTTG20,,,,,,,,,,,,,,
406,11/14/2022 19:12,1.59213e+18,1.59213e+18,g ekonomi indonesia cepat pulih,False,91,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591613437276454912,1.59161e+18,"dengan adanya G20 ekonomi Indonesia akan lebih cepat pulih, https://t.co/6vutAVNgt1 #KTTG20",,,,,,,,,,,,,,
407,11/14/2022 19:12,1.59213e+18,1.59213e+18,acara bloomberg saudara laki side event kali g,False,70,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",x1592055771889819648,1.59206e+18,x1006827831995711488,1.00683e+18,ekowboy2,,False,0,0,False,False,,in,,,@ekowboy2 Itu acaranya Bloomberg bro… side event aja kali’ bukan G20 😂,,,,,,,,,,,,,,
408,11/14/2022 19:12,1.59213e+18,1.59213e+18,dukung penuh ktt g,False,62,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591617817379758080,1.59162e+18,Dukung penuh KTT G20 https://t.co/9sAbrzJuiz #G20Indonesia2022,,,,,,,,,,,,,,
409,11/14/2022 19:12,1.59213e+18,1.59213e+18,mantap elon musk tamu g,False,91,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591489348587098112,1.59149e+18,Mantap Elon Musk jadi tamu G20 https://t.co/BAalzYuVgn #KTTG20 #PresidensiG20 #G20Indonesia,,,,,,,,,,,,,,
410,11/14/2022 19:12,1.59213e+18,1.59213e+18,manfaat indonesia presidensi g,False,78,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591614256138825728,1.59161e+18,Manfaat Bagi Indonesia Sebagai Presidensi G20. https://t.co/xjoH8AbOyu #KTTG20,,,,,,,,,,,,,,
411,11/14/2022 19:12,1.59213e+18,1.59213e+18,sukses labuh gedung vvip siap sambut hangat datang delegasi g,False,126,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591609950895120384,1.59161e+18,sukses!! Tiga pelabuhan dan Gedung VVIP telah disiapkan untuk menyambut hangat kedatangan delegasi G20 https://t.co/Ihgi9Zwqye,,,,,,,,,,,,,,
412,11/14/2022 19:12,1.59213e+18,1.59213e+18,komitmen brsama mendung helat g,False,82,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,True,0,0,False,False,False,in,x1591607631256645632,1.59161e+18,Komitmen brsama mendung perhelatan G20   https://t.co/F9oHyjJ4s1 #G20Indonesia2022,,,,,,,,,,,,,,
